
10000 101 1 1 0 5.0

#10191: (112)  [112] ConnectDMessage Received

#10191: (112)  [112] Can't connect to active set 0 limit is 20000

#10191: (112)  [112] Re: GetIndexMessage Sent to feed_set0

#10201: (108)  [108] ConnectDMessage Received

#10201: (108)  [108] Can't connect to active set 0 limit is 20000

#10201: (108)  [108] Re: GetIndexMessage Sent to feed_set0

#10201: (105)  [105] ConnectDMessage Received

#10201: (105)  [105] Can't connect to active set 0 limit is 20000

#10201: (105)  [105] Re: GetIndexMessage Sent to feed_set0

#10211: (114)  [114] ConnectDMessage Received

#10211: (114)  [114] Re ConnectMessage send to 102

#10221: (107)  [107] ConnectDMessage Received

#10221: (107)  [107] Re ConnectMessage send to 102

#10221: (111)  [111] ConnectDMessage Received

#10221: (111)  [111] Re ConnectMessage send to 102

#10251: (104)  [104] ConnectDMessage Received

#10251: (104)  [104] Re ConnectMessage send to 102

#10251: (112)  [112] ConnectDMessage Received

#10251: (112)  [112] Re ConnectMessage send to 102

#10251: (113)  [113] ConnectDMessage Received

#10251: (113)  [113] Re ConnectMessage send to 102

#10271: (112)  [112] ConnectDMessage Received

#10271: (112)  [112] Re ConnectMessage send to 100

#10271: (104)  [104] ConnectDMessage Received

#10271: (104)  [104] Can't connect to active set 0 limit is 20141

#10271: (104)  [104] Re: GetIndexMessage Sent to feed_set0

#10271: (113)  [113] ConnectDMessage Received

#10271: (113)  [113] Can't connect to active set 0 limit is 20141

#10271: (113)  [113] Re: GetIndexMessage Sent to feed_set0

#10301: (122)  [122] ConnectDMessage Received

#10301: (122)  [122] Re ConnectMessage send to 100

#10301: (116)  [116] ConnectDMessage Received

#10301: (116)  [116] Re ConnectMessage send to 100

#10301: (115)  [115] ConnectDMessage Received

#10301: (115)  [115] Re ConnectMessage send to 100

#10311: (117)  [117] ConnectDMessage Received

#10311: (117)  [117] Re ConnectMessage send to 103

#10341: (123)  [123] ConnectDMessage Received

#10341: (123)  [123] Re ConnectMessage send to 102

#10351: (120)  [120] ConnectDMessage Received

#10351: (120)  [120] Re ConnectMessage send to 103

#10361: (123)  [123] ConnectDMessage Received

#10361: (123)  [123] Re ConnectMessage send to 114

#10371: (104)  [104] ConnectDMessage Received

#10371: (104)  [104] Re ConnectMessage send to 102

#10391: (104)  [104] ConnectDMessage Received

#10391: (104)  [104] Re ConnectMessage send to 114

#10401: (127)  [127] ConnectDMessage Received

#10401: (127)  [127] Re ConnectMessage send to 114

#10551: (138)  [138] ConnectDMessage Received

#10551: (138)  [138] Re ConnectMessage send to 103

#10571: (138)  [138] ConnectDMessage Received

#10571: (138)  [138] Re ConnectMessage send to 114

#10591: (138)  [138] ConnectDMessage Received

#10591: (138)  [138] Re ConnectMessage send to 108

#10661: (159)  [159] ConnectDMessage Received

#10661: (159)  [159] Re ConnectMessage send to 103

#10671: (156)  [156] ConnectDMessage Received

#10671: (156)  [156] Re ConnectMessage send to 108

#10681: (159)  [159] ConnectDMessage Received

#10681: (159)  [159] Re ConnectMessage send to 107

#10951: (174)  [174] ConnectDMessage Received

#10951: (174)  [174] Re ConnectMessage send to 106

#10971: (174)  [174] ConnectDMessage Received

#10971: (174)  [174] Re ConnectMessage send to 103

#10991: (174)  [174] ConnectDMessage Received

#10991: (174)  [174] Re ConnectMessage send to 108
11000 201 89 25 30 47.613861386138616

#11091: (200)  [200] ConnectDMessage Received

#11091: (200)  [200] Re ConnectMessage send to 114

#11111: (200)  [200] ConnectDMessage Received

#11111: (200)  [200] Re ConnectMessage send to 103

#11131: (194)  [194] ConnectDMessage Received

#11131: (194)  [194] Re ConnectMessage send to 108

#11131: (200)  [200] ConnectDMessage Received

#11131: (200)  [200] Re ConnectMessage send to 148

#11151: (194)  [194] ConnectDMessage Received

#11151: (194)  [194] Re ConnectMessage send to 114

#11171: (194)  [194] ConnectDMessage Received

#11171: (194)  [194] Re ConnectMessage send to 106

#11191: (194)  [194] ConnectDMessage Received

#11191: (194)  [194] Re ConnectMessage send to 103

#11201: (203)  [203] ConnectDMessage Received

#11201: (203)  [203] Re ConnectMessage send to 100

#11211: (194)  [194] ConnectDMessage Received

#11211: (194)  [194] Can't connect to active set 0 limit is 20291

#11211: (194)  [194] Re: GetIndexMessage Sent to feed_set8

#11221: (203)  [203] ConnectDMessage Received

#11221: (203)  [203] Re ConnectMessage send to 103

#11241: (203)  [203] ConnectDMessage Received

#11241: (203)  [203] Re ConnectMessage send to 106

#11261: (203)  [203] ConnectDMessage Received

#11261: (203)  [203] Re ConnectMessage send to 197

#11851: (83)  [39] GetIndexMessage Received @ 83 for 49

#11861: (87)  [63] GetIndexMessage Received @ 87 for 49

#11871: (21)  [76] GetIndexMessage Received @ 21 for 49

